time	p	height	baseradius	curvatureRadius	strain	tension	SourceFile
145.15	200	81.241	59.44825	62.371182709854	1.86755057493424	6237.1182709854	2021_02_26__13_34_41_D3_CPE.dat
146.7	200	78.276	59.44825	61.7125722064394	1.73372056143929	6171.25722064394	2021_02_26__13_34_41_D3_CPE.dat
148.25	200	78.869	59.44825	61.8393385808271	1.76008855666321	6183.93385808271	2021_02_26__13_34_41_D3_CPE.dat
149.8	200	81.241	59.44825	62.371182709854	1.86755057493424	6237.1182709854	2021_02_26__13_34_41_D3_CPE.dat
151.35	200	81.241	59.44825	62.371182709854	1.86755057493424	6237.1182709854	2021_02_26__13_34_41_D3_CPE.dat
152.9	200	81.241	59.44825	62.371182709854	1.86755057493424	6237.1182709854	2021_02_26__13_34_41_D3_CPE.dat
154.45	200	78.276	59.5965	61.8253039772727	1.72510581421252	6182.53039772727	2021_02_26__13_34_41_D3_CPE.dat
156	200	81.241	59.5965	62.4798001824817	1.85827083488032	6247.98001824817	2021_02_26__13_34_41_D3_CPE.dat
157.55	200	81.241	59.5965	62.4798001824817	1.85827083488032	6247.98001824817	2021_02_26__13_34_41_D3_CPE.dat
159.1	200	81.241	59.5965	62.4798001824817	1.85827083488032	6247.98001824817	2021_02_26__13_34_41_D3_CPE.dat
160.65	200	81.241	59.5965	62.4798001824817	1.85827083488032	6247.98001824817	2021_02_26__13_34_41_D3_CPE.dat
162.2	200	82.427	59.5965	62.7582778776978	1.9129229474518	6275.82778776978	2021_02_26__13_34_41_D3_CPE.dat
163.75	200	81.241	59.5965	62.4798001824817	1.85827083488032	6247.98001824817	2021_02_26__13_34_41_D3_CPE.dat
165.3	200	81.241	59.74475	62.5886881843066	1.84906008903447	6258.86881843066	2021_02_26__13_34_41_D3_CPE.dat
166.85	200	83.9095	59.893	63.3299902826855	1.96277325752377	6332.99902826855	2021_02_26__13_34_41_D3_CPE.dat
168.4	200	81.241	59.893	62.6978467153285	1.83991765513185	6269.78467153285	2021_02_26__13_34_41_D3_CPE.dat
169.95	200	83.9095	59.893	63.3299902826855	1.96277325752377	6332.99902826855	2021_02_26__13_34_41_D3_CPE.dat
171.5	200	83.9095	59.893	63.3299902826855	1.96277325752377	6332.99902826855	2021_02_26__13_34_41_D3_CPE.dat
173.05	200	81.241	59.893	62.6978467153285	1.83991765513185	6269.78467153285	2021_02_26__13_34_41_D3_CPE.dat
174.6	200	83.613	60.04125	63.3638636968085	1.93931412894376	6336.38636968085	2021_02_26__13_34_41_D3_CPE.dat
176.15	200	83.9095	60.04125	63.4359392667845	1.9530925163847	6343.59392667845	2021_02_26__13_34_41_D3_CPE.dat
177.7	200	83.9095	60.04125	63.4359392667845	1.9530925163847	6343.59392667845	2021_02_26__13_34_41_D3_CPE.dat
179.25	200	83.9095	60.04125	63.4359392667845	1.9530925163847	6343.59392667845	2021_02_26__13_34_41_D3_CPE.dat
180.8	200	83.9095	60.1895	63.5421501766784	1.94348321968502	6354.21501766785	2021_02_26__13_34_41_D3_CPE.dat
182.35	200	83.9095	60.1895	63.5421501766784	1.94348321968502	6354.21501766785	2021_02_26__13_34_41_D3_CPE.dat
183.9	200	81.5375	60.33775	63.0937175	1.82615047479912	6309.37175	2021_02_26__13_34_41_D3_CPE.dat
185.45	200	83.9095	60.33775	63.6486230123675	1.9339446661314	6364.86230123675	2021_02_26__13_34_41_D3_CPE.dat
187	200	84.206	60.33775	63.7204861355634	1.94763626704659	6372.04861355634	2021_02_26__13_34_41_D3_CPE.dat
188.55	200	84.5025	60.33775	63.7928853070175	1.96137616285036	6379.28853070175	2021_02_26__13_34_41_D3_CPE.dat
190.1	200	83.9095	60.33775	63.6486230123675	1.9339446661314	6364.86230123675	2021_02_26__13_34_41_D3_CPE.dat
191.65	200	83.9095	60.33775	63.6486230123675	1.9339446661314	6364.86230123675	2021_02_26__13_34_41_D3_CPE.dat
193.2	200	85.392	60.486	64.118125	1.99307958477509	6411.8125	2021_02_26__13_34_41_D3_CPE.dat
194.75	200	86.578	60.63425	64.5213700770548	2.03882090613997	6452.13700770548	2021_02_26__13_34_41_D3_CPE.dat
196.3	200	86.8745	60.63425	64.5971546501706	2.05280934475523	6459.71546501706	2021_02_26__13_34_41_D3_CPE.dat
197.85	200	86.8745	60.63425	64.5971546501706	2.05280934475523	6459.71546501706	2021_02_26__13_34_41_D3_CPE.dat
199.4	200	86.8745	60.63425	64.5971546501706	2.05280934475523	6459.71546501706	2021_02_26__13_34_41_D3_CPE.dat
200.95	200	86.8745	60.63425	64.5971546501706	2.05280934475523	6459.71546501706	2021_02_26__13_34_41_D3_CPE.dat
202.5	200	86.8745	60.63425	64.5971546501706	2.05280934475523	6459.71546501706	2021_02_26__13_34_41_D3_CPE.dat
204.05	200	89.543	60.7825	65.4013220198675	2.17023200475907	6540.13220198675	2021_02_26__13_34_41_D3_CPE.dat
205.6	200	86.8745	60.93075	64.8046034556314	2.03287927492733	6480.46034556314	2021_02_26__13_34_41_D3_CPE.dat
207.15	200	86.8745	60.93075	64.8046034556314	2.03287927492733	6480.46034556314	2021_02_26__13_34_41_D3_CPE.dat
208.7	200	91.6185	60.93075	66.070203276699	2.26096222494539	6607.0203276699	2021_02_26__13_34_41_D3_CPE.dat
210.25	200	86.8745	60.93075	64.8046034556314	2.03287927492733	6480.46034556314	2021_02_26__13_34_41_D3_CPE.dat
211.8	200	89.543	60.93075	65.5020780215232	2.15968411269173	6550.20780215232	2021_02_26__13_34_41_D3_CPE.dat
213.35	200	87.171	61.079	64.983925170068	2.03685550004713	6498.3925170068	2021_02_26__13_34_41_D3_CPE.dat
214.9	200	87.171	61.079	64.983925170068	2.03685550004713	6498.3925170068	2021_02_26__13_34_41_D3_CPE.dat
216.45	200	89.543	61.079	65.6030794701987	2.14921293241587	6560.30794701987	2021_02_26__13_34_41_D3_CPE.dat
218	200	89.543	61.079	65.6030794701987	2.14921293241587	6560.30794701987	2021_02_26__13_34_41_D3_CPE.dat
219.55	200	86.8745	61.22725	65.0130642064846	2.01323804442777	6501.30642064846	2021_02_26__13_34_41_D3_CPE.dat
221.1	200	87.4675	61.22725	65.1632875	2.04081632653061	6516.32875	2021_02_26__13_34_41_D3_CPE.dat
222.65	200	89.543	61.3755	65.8058187086093	2.12849774790544	6580.58187086093	2021_02_26__13_34_41_D3_CPE.dat
224.2	200	89.543	61.3755	65.8058187086093	2.12849774790544	6580.58187086093	2021_02_26__13_34_41_D3_CPE.dat
225.75	200	89.543	61.3755	65.8058187086093	2.12849774790544	6580.58187086093	2021_02_26__13_34_41_D3_CPE.dat
227.3	200	89.543	61.3755	65.8058187086093	2.12849774790544	6580.58187086093	2021_02_26__13_34_41_D3_CPE.dat
228.85	200	89.543	61.3755	65.8058187086093	2.12849774790544	6580.58187086093	2021_02_26__13_34_41_D3_CPE.dat
230.4	200	89.543	61.3755	65.8058187086093	2.12849774790544	6580.58187086093	2021_02_26__13_34_41_D3_CPE.dat
231.95	200	89.543	61.52375	65.9075564983444	2.11825228625345	6590.75564983444	2021_02_26__13_34_41_D3_CPE.dat
233.5	200	89.543	61.52375	65.9075564983444	2.11825228625345	6590.75564983444	2021_02_26__13_34_41_D3_CPE.dat
235.05	200	89.543	61.672	66.0095397350993	2.10808062130177	6600.95397350993	2021_02_26__13_34_41_D3_CPE.dat
236.6	200	89.543	61.672	66.0095397350993	2.10808062130177	6600.95397350993	2021_02_26__13_34_41_D3_CPE.dat
238.15	200	92.508	61.672	66.8113333333333	2.25	6681.13333333333	2021_02_26__13_34_41_D3_CPE.dat
239.7	200	92.508	61.672	66.8113333333333	2.25	6681.13333333333	2021_02_26__13_34_41_D3_CPE.dat
241.25	200	92.508	61.672	66.8113333333333	2.25	6681.13333333333	2021_02_26__13_34_41_D3_CPE.dat
242.8	200	92.2115	61.672	66.7291840836013	2.23560003698225	6672.91840836013	2021_02_26__13_34_41_D3_CPE.dat
244.35	200	89.8395	61.672	66.0876971947195	2.12206453402367	6608.76971947195	2021_02_26__13_34_41_D3_CPE.dat
245.9	200	92.508	61.672	66.8113333333333	2.25	6681.13333333333	2021_02_26__13_34_41_D3_CPE.dat
247.45	200	92.508	61.82025	66.9102854567308	2.23922157238238	6691.02854567308	2021_02_26__13_34_41_D3_CPE.dat
249	200	92.508	61.82025	66.9102854567308	2.23922157238238	6691.02854567308	2021_02_26__13_34_41_D3_CPE.dat
250.55	200	92.508	61.82025	66.9102854567308	2.23922157238238	6691.02854567308	2021_02_26__13_34_41_D3_CPE.dat
252.1	200	92.2115	61.9685	66.927963022508	2.21425791534077	6692.7963022508	2021_02_26__13_34_41_D3_CPE.dat
253.65	200	92.508	61.9685	67.0094751602564	2.22852040933129	6700.94751602564	2021_02_26__13_34_41_D3_CPE.dat
255.2	200	92.508	61.9685	67.0094751602564	2.22852040933129	6700.94751602564	2021_02_26__13_34_41_D3_CPE.dat
256.75	200	92.508	61.9685	67.0094751602564	2.22852040933129	6700.94751602564	2021_02_26__13_34_41_D3_CPE.dat
258.3	200	92.508	61.9685	67.0094751602564	2.22852040933129	6700.94751602564	2021_02_26__13_34_41_D3_CPE.dat
259.85	200	92.508	61.9685	67.0094751602564	2.22852040933129	6700.94751602564	2021_02_26__13_34_41_D3_CPE.dat
261.4	200	92.508	61.9685	67.0094751602564	2.22852040933129	6700.94751602564	2021_02_26__13_34_41_D3_CPE.dat
262.95	200	93.3975	61.9685	67.256553968254	2.27158261028823	6725.6553968254	2021_02_26__13_34_41_D3_CPE.dat
264.5	200	92.508	61.9685	67.0094751602564	2.22852040933129	6700.94751602564	2021_02_26__13_34_41_D3_CPE.dat
266.05	200	92.508	61.9685	67.0094751602564	2.22852040933129	6700.94751602564	2021_02_26__13_34_41_D3_CPE.dat
267.6	200	95.1765	62.11675	67.8584355529595	2.34769681193431	6785.84355529595	2021_02_26__13_34_41_D3_CPE.dat
269.15	200	95.1765	62.265	67.9553060747664	2.3365306122449	6795.53060747664	2021_02_26__13_34_41_D3_CPE.dat
270.7	200	92.508	62.265	67.2085673076923	2.20734693877551	6720.85673076923	2021_02_26__13_34_41_D3_CPE.dat
272.25	200	95.1765	62.265	67.9553060747664	2.3365306122449	6795.53060747664	2021_02_26__13_34_41_D3_CPE.dat
273.8	200	95.1765	62.265	67.9553060747664	2.3365306122449	6795.53060747664	2021_02_26__13_34_41_D3_CPE.dat
275.35	200	95.1765	62.265	67.9553060747664	2.3365306122449	6795.53060747664	2021_02_26__13_34_41_D3_CPE.dat
276.9	200	95.1765	62.265	67.9553060747664	2.3365306122449	6795.53060747664	2021_02_26__13_34_41_D3_CPE.dat
278.45	200	94.88	62.265	67.870703125	2.32199546485261	6787.0703125	2021_02_26__13_34_41_D3_CPE.dat
280	200	95.1765	62.265	67.9553060747664	2.3365306122449	6795.53060747664	2021_02_26__13_34_41_D3_CPE.dat
281.55	200	95.1765	62.265	67.9553060747664	2.3365306122449	6795.53060747664	2021_02_26__13_34_41_D3_CPE.dat
283.1	200	95.1765	62.265	67.9553060747664	2.3365306122449	6795.53060747664	2021_02_26__13_34_41_D3_CPE.dat
284.65	200	95.1765	62.265	67.9553060747664	2.3365306122449	6795.53060747664	2021_02_26__13_34_41_D3_CPE.dat
286.2	200	95.1765	62.5615	68.1497398753894	2.31443588418948	6814.97398753894	2021_02_26__13_34_41_D3_CPE.dat
287.75	200	95.1765	62.5615	68.1497398753894	2.31443588418948	6814.97398753894	2021_02_26__13_34_41_D3_CPE.dat
289.3	200	95.1765	62.5615	68.1497398753894	2.31443588418948	6814.97398753894	2021_02_26__13_34_41_D3_CPE.dat
290.85	200	95.473	62.5615	68.2341343167702	2.32887850677209	6823.41343167702	2021_02_26__13_34_41_D3_CPE.dat
292.4	200	95.1765	62.5615	68.1497398753894	2.31443588418948	6814.97398753894	2021_02_26__13_34_41_D3_CPE.dat
293.95	200	95.1765	62.5615	68.1497398753894	2.31443588418948	6814.97398753894	2021_02_26__13_34_41_D3_CPE.dat
295.5	200	95.1765	62.5615	68.1497398753894	2.31443588418948	6814.97398753894	2021_02_26__13_34_41_D3_CPE.dat
297.05	200	95.1765	62.5615	68.1497398753894	2.31443588418948	6814.97398753894	2021_02_26__13_34_41_D3_CPE.dat
298.6	200	96.659	62.5615	68.575629601227	2.38709822331035	6857.5629601227	2021_02_26__13_34_41_D3_CPE.dat
300.15	200	97.845	62.5615	68.923221969697	2.44603670178118	6892.3221969697	2021_02_26__13_34_41_D3_CPE.dat
301.7	200	98.1415	62.5615	69.0110468277946	2.46088362795085	6901.10468277946	2021_02_26__13_34_41_D3_CPE.dat
303.25	200	97.845	62.70975	69.0181244318182	2.43448518686183	6901.81244318182	2021_02_26__13_34_41_D3_CPE.dat
304.8	200	95.1765	62.70975	68.2473031542056	2.3035058598662	6824.73031542056	2021_02_26__13_34_41_D3_CPE.dat
306.35	200	95.473	62.858	68.4288850931677	2.30695977216091	6842.88850931677	2021_02_26__13_34_41_D3_CPE.dat
307.9	200	98.1415	62.858	69.200502265861	2.43772249911	6920.0502265861	2021_02_26__13_34_41_D3_CPE.dat
309.45	200	97.845	62.858	69.1132515151515	2.42301530793877	6911.32515151515	2021_02_26__13_34_41_D3_CPE.dat
311	200	95.1765	62.858	68.3450973520249	2.29265307938768	6834.50973520249	2021_02_26__13_34_41_D3_CPE.dat
312.55	200	97.845	62.858	69.1132515151515	2.42301530793877	6911.32515151515	2021_02_26__13_34_41_D3_CPE.dat
314.1	200	98.1415	62.858	69.200502265861	2.43772249911	6920.0502265861	2021_02_26__13_34_41_D3_CPE.dat
315.65	200	97.845	62.858	69.1132515151515	2.42301530793877	6911.32515151515	2021_02_26__13_34_41_D3_CPE.dat
317.2	200	97.845	62.858	69.1132515151515	2.42301530793877	6911.32515151515	2021_02_26__13_34_41_D3_CPE.dat
318.75	200	98.1415	62.858	69.200502265861	2.43772249911	6920.0502265861	2021_02_26__13_34_41_D3_CPE.dat
320.3	200	98.1415	63.00625	69.2955658987915	2.42626435986159	6929.55658987915	2021_02_26__13_34_41_D3_CPE.dat
321.85	200	98.1415	63.00625	69.2955658987915	2.42626435986159	6929.55658987915	2021_02_26__13_34_41_D3_CPE.dat
323.4	200	97.845	63.00625	69.208603219697	2.41162629757785	6920.8603219697	2021_02_26__13_34_41_D3_CPE.dat
324.95	200	98.1415	63.00625	69.2955658987915	2.42626435986159	6929.55658987915	2021_02_26__13_34_41_D3_CPE.dat
326.5	200	98.1415	63.1545	69.3908534743202	2.41488681698957	6939.08534743202	2021_02_26__13_34_41_D3_CPE.dat
328.05	200	98.1415	63.1545	69.3908534743202	2.41488681698957	6939.08534743202	2021_02_26__13_34_41_D3_CPE.dat
329.6	200	98.1415	63.1545	69.3908534743202	2.41488681698957	6939.08534743202	2021_02_26__13_34_41_D3_CPE.dat
331.15	200	98.1415	63.1545	69.3908534743202	2.41488681698957	6939.08534743202	2021_02_26__13_34_41_D3_CPE.dat
332.7	200	98.1415	63.1545	69.3908534743202	2.41488681698957	6939.08534743202	2021_02_26__13_34_41_D3_CPE.dat
334.25	200	98.1415	63.1545	69.3908534743202	2.41488681698957	6939.08534743202	2021_02_26__13_34_41_D3_CPE.dat
335.8	200	98.1415	63.1545	69.3908534743202	2.41488681698957	6939.08534743202	2021_02_26__13_34_41_D3_CPE.dat
337.35	200	98.1415	63.1545	69.3908534743202	2.41488681698957	6939.08534743202	2021_02_26__13_34_41_D3_CPE.dat
338.9	200	98.1415	63.30275	69.4863649924471	2.40358911637754	6948.63649924471	2021_02_26__13_34_41_D3_CPE.dat
340.45	200	98.7345	63.30275	69.6602486861862	2.43272326398982	6966.02486861862	2021_02_26__13_34_41_D3_CPE.dat
342	200	98.1415	63.30275	69.4863649924471	2.40358911637754	6948.63649924471	2021_02_26__13_34_41_D3_CPE.dat
343.55	200	100.81	63.30275	70.2802016544118	2.53607489757526	7028.02016544118	2021_02_26__13_34_41_D3_CPE.dat
345.1	200	98.1415	63.30275	69.4863649924471	2.40358911637754	6948.63649924471	2021_02_26__13_34_41_D3_CPE.dat
346.65	200	98.1415	63.451	69.5821004531722	2.39237051270853	6958.21004531722	2021_02_26__13_34_41_D3_CPE.dat
348.2	200	100.81	63.451	70.3734029411765	2.52423792470958	7037.34029411765	2021_02_26__13_34_41_D3_CPE.dat
349.75	200	100.81	63.451	70.3734029411765	2.52423792470958	7037.34029411765	2021_02_26__13_34_41_D3_CPE.dat
351.3	200	98.1415	63.451	69.5821004531722	2.39237051270853	6958.21004531722	2021_02_26__13_34_41_D3_CPE.dat
352.85	200	100.81	63.451	70.3734029411765	2.52423792470958	7037.34029411765	2021_02_26__13_34_41_D3_CPE.dat
354.4	200	100.81	63.451	70.3734029411765	2.52423792470958	7037.34029411765	2021_02_26__13_34_41_D3_CPE.dat
355.95	200	100.81	63.451	70.3734029411765	2.52423792470958	7037.34029411765	2021_02_26__13_34_41_D3_CPE.dat
357.5	200	100.81	63.451	70.3734029411765	2.52423792470958	7037.34029411765	2021_02_26__13_34_41_D3_CPE.dat
359.05	200	100.81	63.59925	70.4668222426471	2.51248363136475	7046.68222426471	2021_02_26__13_34_41_D3_CPE.dat
360.6	200	100.81	63.59925	70.4668222426471	2.51248363136475	7046.68222426471	2021_02_26__13_34_41_D3_CPE.dat
362.15	200	100.81	63.59925	70.4668222426471	2.51248363136475	7046.68222426471	2021_02_26__13_34_41_D3_CPE.dat
363.7	200	100.81	63.59925	70.4668222426471	2.51248363136475	7046.68222426471	2021_02_26__13_34_41_D3_CPE.dat
365.25	200	100.81	63.59925	70.4668222426471	2.51248363136475	7046.68222426471	2021_02_26__13_34_41_D3_CPE.dat
366.8	200	100.5135	63.7475	70.4716651917404	2.48612222823148	7047.16651917404	2021_02_26__13_34_41_D3_CPE.dat
368.35	200	100.81	63.7475	70.5604595588235	2.50081124932396	7056.04595588235	2021_02_26__13_34_41_D3_CPE.dat
369.9	200	100.81	63.7475	70.5604595588235	2.50081124932396	7056.04595588235	2021_02_26__13_34_41_D3_CPE.dat
371.45	200	100.81	63.7475	70.5604595588235	2.50081124932396	7056.04595588235	2021_02_26__13_34_41_D3_CPE.dat
373	200	100.81	63.7475	70.5604595588235	2.50081124932396	7056.04595588235	2021_02_26__13_34_41_D3_CPE.dat
374.55	200	100.81	63.7475	70.5604595588235	2.50081124932396	7056.04595588235	2021_02_26__13_34_41_D3_CPE.dat
376.1	200	100.81	63.7475	70.5604595588235	2.50081124932396	7056.04595588235	2021_02_26__13_34_41_D3_CPE.dat
377.65	200	100.81	63.89575	70.6543148897059	2.48922001927208	7065.43148897059	2021_02_26__13_34_41_D3_CPE.dat
379.2	200	100.81	63.89575	70.6543148897059	2.48922001927208	7065.43148897059	2021_02_26__13_34_41_D3_CPE.dat
380.75	200	103.4785	63.89575	71.4663762535817	2.62274643224358	7146.63762535817	2021_02_26__13_34_41_D3_CPE.dat
382.3	200	100.81	63.89575	70.6543148897059	2.48922001927208	7065.43148897059	2021_02_26__13_34_41_D3_CPE.dat
383.85	200	100.81	63.89575	70.6543148897059	2.48922001927208	7065.43148897059	2021_02_26__13_34_41_D3_CPE.dat
385.4	200	100.81	63.89575	70.6543148897059	2.48922001927208	7065.43148897059	2021_02_26__13_34_41_D3_CPE.dat
386.95	200	100.81	63.89575	70.6543148897059	2.48922001927208	7065.43148897059	2021_02_26__13_34_41_D3_CPE.dat
388.5	200	100.81	64.044	70.7483882352941	2.47770919067215	7074.83882352941	2021_02_26__13_34_41_D3_CPE.dat
390.05	200	100.81	64.044	70.7483882352941	2.47770919067215	7074.83882352941	2021_02_26__13_34_41_D3_CPE.dat
391.6	200	100.81	64.044	70.7483882352941	2.47770919067215	7074.83882352941	2021_02_26__13_34_41_D3_CPE.dat
393.15	200	100.81	64.044	70.7483882352941	2.47770919067215	7074.83882352941	2021_02_26__13_34_41_D3_CPE.dat
394.7	200	100.81	64.044	70.7483882352941	2.47770919067215	7074.83882352941	2021_02_26__13_34_41_D3_CPE.dat
396.25	200	100.81	64.19225	70.8426795955882	2.46627802164394	7084.26795955882	2021_02_26__13_34_41_D3_CPE.dat
397.8	200	100.81	64.19225	70.8426795955882	2.46627802164394	7084.26795955882	2021_02_26__13_34_41_D3_CPE.dat
399.35	200	100.81	64.19225	70.8426795955882	2.46627802164394	7084.26795955882	2021_02_26__13_34_41_D3_CPE.dat
400.9	200	100.81	64.19225	70.8426795955882	2.46627802164394	7084.26795955882	2021_02_26__13_34_41_D3_CPE.dat
402.45	200	103.4785	64.19225	71.6498834169054	2.59857378299527	7164.98834169054	2021_02_26__13_34_41_D3_CPE.dat
404	200	100.81	64.19225	70.8426795955882	2.46627802164394	7084.26795955882	2021_02_26__13_34_41_D3_CPE.dat
405.55	200	103.775	64.19225	71.7412458928571	2.61348665788393	7174.12458928571	2021_02_26__13_34_41_D3_CPE.dat
407.1	200	100.81	64.19225	70.8426795955882	2.46627802164394	7084.26795955882	2021_02_26__13_34_41_D3_CPE.dat
408.65	200	100.81	64.19225	70.8426795955882	2.46627802164394	7084.26795955882	2021_02_26__13_34_41_D3_CPE.dat
410.2	200	103.4785	64.19225	71.6498834169054	2.59857378299527	7164.98834169054	2021_02_26__13_34_41_D3_CPE.dat
411.75	200	103.4785	64.3405	71.7419555873925	2.58661258468007	7174.19555873925	2021_02_26__13_34_41_D3_CPE.dat
413.3	200	100.81	64.3405	70.9371889705882	2.45492577884432	7093.71889705882	2021_02_26__13_34_41_D3_CPE.dat
414.85	200	100.81	64.3405	70.9371889705882	2.45492577884432	7093.71889705882	2021_02_26__13_34_41_D3_CPE.dat
416.4	200	101.1065	64.3405	71.0252272727273	2.46938775510204	7102.52272727273	2021_02_26__13_34_41_D3_CPE.dat
417.95	200	103.4785	64.48875	71.8342401504298	2.57473378253402	7183.42401504298	2021_02_26__13_34_41_D3_CPE.dat
419.5	200	103.4785	64.48875	71.8342401504298	2.57473378253402	7183.42401504298	2021_02_26__13_34_41_D3_CPE.dat
421.05	200	103.4785	64.48875	71.8342401504298	2.57473378253402	7183.42401504298	2021_02_26__13_34_41_D3_CPE.dat
422.6	200	100.81	64.48875	71.0319163602941	2.44365173734972	7103.19163602941	2021_02_26__13_34_41_D3_CPE.dat
424.15	200	103.182	64.48875	71.743734375	2.56	7174.3734375	2021_02_26__13_34_41_D3_CPE.dat
425.7	200	103.4785	64.48875	71.8342401504298	2.57473378253402	7183.42401504298	2021_02_26__13_34_41_D3_CPE.dat
427.25	200	100.81	64.48875	71.0319163602941	2.44365173734972	7103.19163602941	2021_02_26__13_34_41_D3_CPE.dat
428.8	200	103.4785	64.48875	71.8342401504298	2.57473378253402	7183.42401504298	2021_02_26__13_34_41_D3_CPE.dat
430.35	200	103.4785	64.48875	71.8342401504298	2.57473378253402	7183.42401504298	2021_02_26__13_34_41_D3_CPE.dat
431.9	200	103.4785	64.48875	71.8342401504298	2.57473378253402	7183.42401504298	2021_02_26__13_34_41_D3_CPE.dat
433.45	200	104.961	64.637	72.3828531073446	2.63689925090481	7238.28531073446	2021_02_26__13_34_41_D3_CPE.dat
435	200	103.775	64.637	72.0173085714286	2.57764497937884	7201.73085714286	2021_02_26__13_34_41_D3_CPE.dat
436.55	200	103.4785	64.637	71.9267371060172	2.56293662149651	7192.67371060172	2021_02_26__13_34_41_D3_CPE.dat
438.1	200	103.4785	64.637	71.9267371060172	2.56293662149651	7192.67371060172	2021_02_26__13_34_41_D3_CPE.dat
439.65	200	106.4435	64.637	72.8469115598886	2.71191398030469	7284.69115598886	2021_02_26__13_34_41_D3_CPE.dat
441.2	200	103.775	64.78525	72.1097530357143	2.56586147489907	7210.97530357143	2021_02_26__13_34_41_D3_CPE.dat
442.75	200	103.4785	64.78525	72.0194464541547	2.55122035513617	7201.94464541547	2021_02_26__13_34_41_D3_CPE.dat
444.3	200	103.775	64.78525	72.1097530357143	2.56586147489907	7210.97530357143	2021_02_26__13_34_41_D3_CPE.dat
445.85	200	103.4785	64.78525	72.0194464541547	2.55122035513617	7201.94464541547	2021_02_26__13_34_41_D3_CPE.dat
447.4	200	103.775	64.78525	72.1097530357143	2.56586147489907	7210.97530357143	2021_02_26__13_34_41_D3_CPE.dat
448.95	200	103.4785	64.78525	72.0194464541547	2.55122035513617	7201.94464541547	2021_02_26__13_34_41_D3_CPE.dat
450.5	200	103.4785	64.78525	72.0194464541547	2.55122035513617	7201.94464541547	2021_02_26__13_34_41_D3_CPE.dat
452.05	200	103.775	64.78525	72.1097530357143	2.56586147489907	7210.97530357143	2021_02_26__13_34_41_D3_CPE.dat
453.6	200	103.775	64.78525	72.1097530357143	2.56586147489907	7210.97530357143	2021_02_26__13_34_41_D3_CPE.dat
455.15	200	103.775	64.78525	72.1097530357143	2.56586147489907	7210.97530357143	2021_02_26__13_34_41_D3_CPE.dat
456.7	200	103.775	64.9335	72.2024092857143	2.55415858718542	7220.24092857143	2021_02_26__13_34_41_D3_CPE.dat
458.25	200	103.775	64.9335	72.2024092857143	2.55415858718542	7220.24092857143	2021_02_26__13_34_41_D3_CPE.dat
459.8	200	103.775	64.9335	72.2024092857143	2.55415858718542	7220.24092857143	2021_02_26__13_34_41_D3_CPE.dat
461.35	200	103.775	64.9335	72.2024092857143	2.55415858718542	7220.24092857143	2021_02_26__13_34_41_D3_CPE.dat
462.9	200	103.775	64.9335	72.2024092857143	2.55415858718542	7220.24092857143	2021_02_26__13_34_41_D3_CPE.dat
464.45	200	104.0715	64.9335	72.292782051282	2.56877462938638	7229.2782051282	2021_02_26__13_34_41_D3_CPE.dat
466	200	103.775	64.9335	72.2024092857143	2.55415858718542	7220.24092857143	2021_02_26__13_34_41_D3_CPE.dat
467.55	200	103.775	64.9335	72.2024092857143	2.55415858718542	7220.24092857143	2021_02_26__13_34_41_D3_CPE.dat
469.1	200	103.775	64.9335	72.2024092857143	2.55415858718542	7220.24092857143	2021_02_26__13_34_41_D3_CPE.dat
470.65	200	106.4435	64.9335	73.0273718662953	2.68720418673506	7302.73718662953	2021_02_26__13_34_41_D3_CPE.dat
472.2	200	103.775	64.9335	72.2024092857143	2.55415858718542	7220.24092857143	2021_02_26__13_34_41_D3_CPE.dat
473.75	200	103.775	64.9335	72.2024092857143	2.55415858718542	7220.24092857143	2021_02_26__13_34_41_D3_CPE.dat
475.3	200	103.775	64.9335	72.2024092857143	2.55415858718542	7220.24092857143	2021_02_26__13_34_41_D3_CPE.dat
476.85	200	103.775	64.9335	72.2024092857143	2.55415858718542	7220.24092857143	2021_02_26__13_34_41_D3_CPE.dat
478.4	200	103.775	64.9335	72.2024092857143	2.55415858718542	7220.24092857143	2021_02_26__13_34_41_D3_CPE.dat
479.95	200	103.775	65.08175	72.2952773214286	2.54253558252603	7229.52773214286	2021_02_26__13_34_41_D3_CPE.dat
481.5	200	103.775	65.08175	72.2952773214286	2.54253558252603	7229.52773214286	2021_02_26__13_34_41_D3_CPE.dat
483.05	200	105.554	65.08175	72.8408260182584	2.63045542520016	7284.08260182584	2021_02_26__13_34_41_D3_CPE.dat
484.6	200	106.4435	65.08175	73.1179117339833	2.674975742135	7311.79117339833	2021_02_26__13_34_41_D3_CPE.dat
486.15	200	103.775	65.08175	72.2952773214286	2.54253558252603	7229.52773214286	2021_02_26__13_34_41_D3_CPE.dat
487.7	200	103.775	65.08175	72.2952773214286	2.54253558252603	7229.52773214286	2021_02_26__13_34_41_D3_CPE.dat
489.25	200	103.775	65.08175	72.2952773214286	2.54253558252603	7229.52773214286	2021_02_26__13_34_41_D3_CPE.dat
490.8	200	103.775	65.08175	72.2952773214286	2.54253558252603	7229.52773214286	2021_02_26__13_34_41_D3_CPE.dat
492.35	200	106.74	65.08175	73.2108946180555	2.68989886934999	7321.08946180555	2021_02_26__13_34_41_D3_CPE.dat
493.9	200	103.775	65.08175	72.2952773214286	2.54253558252603	7229.52773214286	2021_02_26__13_34_41_D3_CPE.dat
